"Loc_finAL_test.Id","Loc_finAL_test.Salary"
72667792,26013.1768693485
72667804,26013.1768693485
72667815,26013.1768693485
72667828,26013.1768693485
72667833,26013.1768693485
72667842,26013.1768693485
72667844,26013.1768693485
72667846,26013.1768693485
72667859,35135.008695942
72667870,35135.008695942
72667880,35135.008695942
72667885,41404.4117413714
72667887,35135.008695942
72667888,26013.1768693485
72667903,35135.008695942
72667918,21629.8599921323
72667922,35135.008695942
72667930,35135.008695942
72667950,35135.008695942
72667952,35135.008695942
72667958,26013.1768693485
72667969,34076.5527754505
72668007,35135.008695942
72668008,35135.008695942
72668013,35135.008695942
72668022,35135.008695942
72668028,35135.008695942
72668049,21629.8599921323
72668050,35135.008695942
72668057,35135.008695942
72668070,26013.1768693485
72668071,35135.008695942
72668093,26013.1768693485
72668095,21629.8599921323
72668168,21629.8599921323
72668199,41404.4117413714
72668297,21629.8599921323
72668334,26013.1768693485
72668358,26028.784369067
72668361,26013.1768693485
72668384,26028.784369067
72668387,26028.784369067
72668393,26028.784369067
72668395,26028.784369067
72668397,26028.784369067
72668409,26013.1768693485
72668544,26013.1768693485
72668558,20062.4519332331
72669019,26013.1768693485
72669048,26013.1768693485
72669277,26013.1768693485
72669398,26013.1768693485
72669417,26013.1768693485
72669540,26013.1768693485
72669584,26013.1768693485
72679918,43217.213341348
72669804,39791.8775998638
72669849,39791.8775998638
72669913,39791.8775998638
72679937,29066.8640282877
72689983,27596.1924279662
72679957,43217.213341348
72670077,21322.5851369795
72690024,34115.9279317183
72680001,31030.9408317857
72680064,41573.6359615759
72680070,39961.1018200683
72680103,38720.0224942938
72680106,29677.5446125868
72680107,31030.9408317857
72680118,31030.9408317857
72690124,43217.213341348
72680161,23408.1415671574
72680180,32438.3222368365
72680185,26182.401089553
72680191,38720.0224942938
72680206,34115.9279317183
72695131,32753.6900584599
72680226,27596.1924279662
72670622,46472.9992986839
72695215,31430.1901494874
72690245,39961.1018200683
72690246,31682.9073254933
72680688,28303.6576428205
72680700,28303.6576428205
72680722,31513.6831052888
72680731,23238.9173469529
72680737,23238.9173469529
72680740,23238.9173469529
72670976,38720.0224942938
72670979,38720.0224942938
72670991,22843.4376193336
72670994,22843.4376193336
72670998,22843.4376193336
72671014,22843.4376193336
72671033,22843.4376193336
72671653,31030.9408317857
72671656,39961.1018200683
72671661,21385.1906995666
72671664,21385.1906995666
72671666,21385.1906995666
72671668,21385.1906995666
72671685,21554.4149197711
72671686,34115.9279317183
72671742,21385.1906995666
72671746,21385.1906995666
72671774,21385.1906995666
72671775,21385.1906995666
72671804,31682.9073254933
72671842,29677.5446125868
72671976,31030.9408317857
72671990,34115.9279317183
72671997,28303.6576428205
72672007,39871.2913805792
72672029,33678.2956124756
72672036,33678.2956124756
72672038,34115.9279317183
72672040,28303.6576428205
72672043,34115.9279317183
72672077,28303.6576428205
72672096,28303.6576428205
72672102,39871.2913805792
72672107,28303.6576428205
72672127,28303.6576428205
72672131,28303.6576428205
72672143,31030.9408317857
72672166,28303.6576428205
72672183,34115.9279317183
72672185,28303.6576428205
72672221,28303.6576428205
72672230,28303.6576428205
72672235,21554.4149197711
72672256,28303.6576428205
72672260,35304.2329161465
72672261,31030.9408317857
72672288,28303.6576428205
72672310,28303.6576428205
72672315,34115.9279317183
72672324,31682.9073254933
72672336,28303.6576428205
72672341,33678.2956124756
72672343,28303.6576428205
72672349,28303.6576428205
72672352,28303.6576428205
72672361,28303.6576428205
72672363,28303.6576428205
72672364,21554.4149197711
72672365,28303.6576428205
72672368,28303.6576428205
72672369,28303.6576428205
72672373,21554.4149197711
72672376,34573.0606882499
72672380,46230.5048654977
72672388,21554.4149197711
72672389,35304.2329161465
72672404,32438.3222368365
72672406,34115.9279317183
72672410,39947.698657905
72672412,34115.9279317183
72672420,43217.213341348
72672425,43217.213341348
72672428,23408.1415671574
72672440,39961.1018200683
72672450,34115.9279317183
72672483,33678.2956124756
72672512,25064.6083959518
72672516,43217.213341348
72672570,28303.6576428205
72672577,35304.2329161465
72672578,33865.5954733956
72672660,34115.9279317183
72672671,31682.9073254933
72672746,23408.1415671574
72672788,29677.5446125868
72672804,43217.213341348
72672805,43217.213341348
72672838,31030.9408317857
72672861,31030.9408317857
72672866,25064.6083959518
72672874,25064.6083959518
72672880,37300.3438772151
72672906,39947.698657905
72672921,21554.4149197711
72672995,43217.213341348
72673025,28303.6576428205
72673201,27596.1924279662
72673222,27823.8179652005
72673230,31682.9073254933
72673271,28303.6576428205
72673302,23408.1415671574
72673332,43217.213341348
72673347,23408.1415671574
72673368,27823.8179652005
72673384,43217.213341348
72673399,23408.1415671574
72673404,35304.2329161465
72673469,37300.3438772151
72673474,43217.213341348
72673477,28303.6576428205
72673478,25064.6083959518
72673479,28303.6576428205
72673480,28303.6576428205
72673510,21554.4149197711
72673522,28303.6576428205
72673543,43217.213341348
72673559,39961.1018200683
72673561,31030.9408317857
72673565,31030.9408317857
72673566,43217.213341348
72673568,28303.6576428205
72673570,21554.4149197711
72673578,25064.6083959518
72673588,25064.6083959518
72673589,31030.9408317857
72684357,35135.008695942
72673598,31030.9408317857
72684392,35135.008695942
72684397,35135.008695942
72673642,31030.9408317857
72673644,25064.6083959518
72673651,25064.6083959518
72673655,43217.213341348
72673657,25064.6083959518
72673659,31030.9408317857
72673664,37300.3438772151
72673666,34115.9279317183
72673670,25064.6083959518
72673674,31030.9408317857
72684431,35135.008695942
72673679,25064.6083959518
72673680,37300.3438772151
72673685,31030.9408317857
72673689,27823.8179652005
72673692,25064.6083959518
72673693,25064.6083959518
72673695,25064.6083959518
72684452,41404.4117413714
72673708,33678.2956124756
72673709,40385.3309771477
72673710,31030.9408317857
72684467,35135.008695942
72673717,39961.1018200683
72684475,29168.6762601081
72673726,33678.2956124756
72684477,35135.008695942
72673733,40385.3309771477
72684503,39961.1018200683
72684507,39961.1018200683
72673761,25064.6083959518
72684511,39961.1018200683
72673768,25064.6083959518
72673770,25064.6083959518
72673775,25064.6083959518
72673777,25064.6083959518
72673778,25064.6083959518
72673785,25064.6083959518
72673800,31030.9408317857
72673801,25064.6083959518
72673802,25064.6083959518
72673805,25064.6083959518
72685032,28303.6576428205
72673811,25064.6083959518
72685038,28303.6576428205
72686882,29098.2518082463
72673816,25064.6083959518
72673824,25064.6083959518
72673828,25064.6083959518
72673829,25064.6083959518
72673840,25064.6083959518
72673841,25064.6083959518
72673844,25064.6083959518
72673866,25064.6083959518
72673867,25064.6083959518
72673871,25064.6083959518
72673873,25064.6083959518
72687458,27980.3712756799
72687461,24895.3841757473
72673881,28303.6576428205
72687476,33865.5954733956
72673886,25064.6083959518
72673887,25064.6083959518
72687487,27980.3712756799
72687488,33825.5451640299
72673890,25064.6083959518
72673924,25064.6083959518
72687510,24895.3841757473
72687515,27980.3712756799
72687527,37081.6566853096
72674224,39961.1018200683
72687533,24895.3841757473
72674248,43217.213341348
72674249,43217.213341348
72674251,43217.213341348
72674252,21554.4149197711
72674458,31682.9073254933
72687568,24895.3841757473
72687570,27980.3712756799
72674506,29066.8640282877
72674508,31682.9073254933
72674520,29066.8640282877
72687595,37081.6566853096
72674552,43217.213341348
72687617,37081.6566853096
72687625,32584.4658382554
72674558,34115.9279317183
72674563,33865.5954733956
72674566,27823.8179652005
72674574,32438.3222368365
72687766,17272.584911119
72674586,43217.213341348
72674593,49486.6163867774
72687784,37081.6566853096
72674606,21554.4149197711
72674615,35336.2670737171
72674618,43217.213341348
72674628,33678.2956124756
72674629,29677.5446125868
72674635,39961.1018200683
72687823,37081.6566853096
72674637,43217.213341348
72674644,31030.9408317857
72674648,28303.6576428205
72674654,43217.213341348
72687861,22931.3073722493
72687868,24895.3841757473
72674671,43217.213341348
72674686,43217.213341348
72674689,23408.1415671574
72687977,15418.8582637327
72674695,28303.6576428205
72687986,37081.6566853096
72674700,43217.213341348
72688013,24895.3841757473
72688017,24895.3841757473
72674715,33865.5954733956
72674716,39961.1018200683
72688028,24895.3841757473
72674735,18219.491703534
72674759,23408.1415671574
72688065,15418.8582637327
72688070,24895.3841757473
72688077,15418.8582637327
72674795,35304.2329161465
72674796,21554.4149197711
72688084,33865.5954733956
72674815,21554.4149197711
72674816,28303.6576428205
72688104,24895.3841757473
72688106,33865.5954733956
72688111,15418.8582637327
72674876,32129.1956816373
72688118,15418.8582637327
72674884,31030.9408317857
72674887,31030.9408317857
72674889,43217.213341348
72688150,15418.8582637327
72688153,49486.6163867774
72688163,24895.3841757473
72674902,43217.213341348
72674906,31030.9408317857
72674909,43217.213341348
72674915,52911.6265643178
72688183,33865.5954733956
72674932,34115.9279317183
72688260,23012.6618395381
72688273,23012.6618395381
72674952,31030.9408317857
72674954,43217.213341348
72674958,31030.9408317857
72674960,28303.6576428205
72688311,43217.213341348
72674981,32438.3222368365
72674994,33678.2956124756
72674995,27823.8179652005
72674997,39947.698657905
72675016,34115.9279317183
72675018,39961.1018200683
72688396,33678.2956124756
72675025,43217.213341348
72688399,39961.1018200683
72688401,31682.9073254933
72675064,43217.213341348
72675065,32129.1956816373
72688409,26198.0085892715
72675070,43217.213341348
72688426,43217.213341348
72675076,34115.9279317183
72675082,43217.213341348
72675093,40385.3309771477
72675095,43217.213341348
72688445,46230.5048654977
72688446,49486.6163867774
72688447,49486.6163867774
72688453,49486.6163867774
72675117,41573.6359615759
72675118,43217.213341348
72675122,43217.213341348
72675125,33678.2956124756
72675134,33678.2956124756
72675140,33678.2956124756
72675144,43217.213341348
72688468,39961.1018200683
72675154,43217.213341348
72675161,28303.6576428205
72688477,49486.6163867774
72675176,37952.3103709227
72688481,43217.213341348
72688485,37952.3103709227
72688488,43217.213341348
72688489,43217.213341348
72688493,43217.213341348
72675197,23408.1415671574
72675200,32438.3222368365
72675212,43217.213341348
72688504,49486.6163867774
72675220,43217.213341348
72675221,43217.213341348
72675225,43217.213341348
72675234,49486.6163867774
72675258,43217.213341348
72675259,23012.6618395381
72675267,39961.1018200683
72688531,46230.5048654977
72688532,49486.6163867774
72688533,49486.6163867774
72675277,27288.9175728134
72675278,31682.9073254933
72675280,31682.9073254933
72675288,39961.1018200683
72688542,49486.6163867774
72675611,39961.1018200683
72675617,39961.1018200683
72688557,43217.213341348
72688561,43217.213341348
72688562,39961.1018200683
72675637,31030.9408317857
72675654,31682.9073254933
72688565,43217.213341348
72675664,43217.213341348
72688569,35304.2329161465
72675677,38720.0224942938
72675679,27596.1924279662
72688576,43217.213341348
72688580,37396.5225853214
72675686,44989.4255397232
72675687,33865.5954733956
72675701,32438.3222368365
72675705,31682.9073254933
72675706,32129.1956816373
72675707,31030.9408317857
72675709,31030.9408317857
72675711,33865.5954733956
72675714,43217.213341348
72675716,33678.2956124756
72675722,39961.1018200683
72675729,43217.213341348
72688616,38720.0224942938
72675738,32438.3222368365
72675740,31030.9408317857
72675746,31030.9408317857
72675751,28303.6576428205
72675757,34115.9279317183
72675759,21554.4149197711
72675762,31030.9408317857
72675765,21554.4149197711
72675770,23012.6618395381
72675774,43217.213341348
72675776,43217.213341348
72675777,43217.213341348
72675778,39961.1018200683
72675780,38720.0224942938
72688669,49486.6163867774
72675783,31030.9408317857
72675784,39961.1018200683
72675805,43217.213341348
72675810,43217.213341348
72675813,31682.9073254933
72675816,43217.213341348
72675822,21554.4149197711
72675826,31682.9073254933
72675827,31682.9073254933
72675831,31682.9073254933
72675832,31682.9073254933
72675833,31682.9073254933
72675838,38720.0224942938
72675839,31030.9408317857
72675842,31030.9408317857
72675848,32438.3222368365
72688713,31682.9073254933
72688714,39961.1018200683
72691268,33601.8883351498
72688717,31682.9073254933
72688725,43217.213341348
72688729,38720.0224942938
72675883,28303.6576428205
72675893,39961.1018200683
72675901,28303.6576428205
72675902,39238.1230688328
72675909,43217.213341348
72675912,32968.7200234034
72675914,43217.213341348
72675919,43217.213341348
72675920,21554.4149197711
72675926,33865.5954733956
72675935,23408.1415671574
72675938,46642.2235188884
72675941,43217.213341348
72675946,46642.2235188884
72675950,28303.6576428205
72675959,23408.1415671574
72675961,38720.0224942938
72675972,34115.9279317183
72675975,21554.4149197711
72675977,31030.9408317857
72675997,21554.4149197711
72676006,34115.9279317183
72676024,43217.213341348
72676030,31030.9408317857
72676046,31030.9408317857
72676060,39961.1018200683
72676062,28303.6576428205
72676064,35304.2329161465
72676066,27288.9175728134
72676068,31030.9408317857
72676069,17567.5252098264
72676076,43217.213341348
72676082,28303.6576428205
72676085,52911.6265643178
72676098,32438.3222368365
72676100,32438.3222368365
72676104,39947.698657905
72676105,34115.9279317183
72676109,43217.213341348
72676136,31030.9408317857
72676138,39961.1018200683
72676140,39961.1018200683
72676142,37396.5225853214
72676337,49486.6163867774
72676338,43217.213341348
72676342,49486.6163867774
72676344,49486.6163867774
72676347,49486.6163867774
72676349,43217.213341348
72676905,27426.9682077617
72676909,27426.9682077617
72676910,27426.9682077617
72676913,40216.1067569432
72676941,33946.7037115138
72676952,40216.1067569432
72676968,40216.1067569432
72676997,33946.7037115138
72677026,33946.7037115138
72677073,33696.3712531911
72677074,33696.3712531911
72677084,33696.3712531911
72677085,27426.9682077617
72677093,26368.5122872702
72677095,33696.3712531911
72677105,33696.3712531911
72677108,33696.3712531911
72677109,33696.3712531911
72677112,27426.9682077617
72677122,27426.9682077617
72677128,27426.9682077617
72677135,27426.9682077617
72677137,27426.9682077617
72677142,20099.1092418408
72677153,26368.5122872702
72677154,26368.5122872702
72677156,27426.9682077617
72677161,33696.3712531911
72677162,33696.3712531911
72677175,33696.3712531911
72677180,27426.9682077617
72677181,27426.9682077617
72677182,33696.3712531911
72677184,27426.9682077617
72677185,27426.9682077617
72677187,27426.9682077617
72677195,26368.5122872702
72677199,33696.3712531911
72677204,33696.3712531911
72677205,20099.1092418408
72677207,27426.9682077617
72677210,33696.3712531911
72677213,27426.9682077617
72677214,33696.3712531911
72677220,33696.3712531911
72677224,27426.9682077617
72677225,27426.9682077617
72677228,27426.9682077617
72677234,33696.3712531911
72677242,20099.1092418408
72677254,20099.1092418408
72677256,27426.9682077617
72677257,20099.1092418408
72677258,26368.5122872702
72677263,20099.1092418408
72677265,20099.1092418408
72677288,33696.3712531911
72677304,27426.9682077617
72677331,33946.7037115138
72677350,27426.9682077617
72677579,32269.098016632
72677581,32269.098016632
72677642,28149.5954958844
72689008,43217.213341348
72677654,28149.5954958844
72689014,43217.213341348
72677664,28149.5954958844
72677665,28149.5954958844
72691571,23012.6618395381
72677740,40385.3309771477
72689025,37952.3103709227
72689033,43217.213341348
72678045,49486.6163867774
72678048,49486.6163867774
72689046,43217.213341348
72678052,46230.5048654977
72689053,35304.2329161465
72678072,41573.6359615759
72678073,37952.3103709227
72678075,49486.6163867774
72689069,43217.213341348
72678084,43217.213341348
72678085,43217.213341348
72678088,43217.213341348
72678089,49486.6163867774
72689093,29337.9004803126
72678111,49486.6163867774
72678112,49486.6163867774
72691671,32438.3222368365
72678124,43217.213341348
72678128,33678.2956124756
72678129,40385.3309771477
72678132,43217.213341348
72678133,49486.6163867774
72678139,49486.6163867774
72678149,43217.213341348
72678204,43217.213341348
72678214,49486.6163867774
72678216,49486.6163867774
72678217,49486.6163867774
72678218,49486.6163867774
72678224,43217.213341348
72678225,43217.213341348
72678227,31030.9408317857
72678230,46230.5048654977
72678236,43217.213341348
72678237,43217.213341348
72678241,43217.213341348
72678271,40385.3309771477
72678273,43217.213341348
72678278,49486.6163867774
72678280,31030.9408317857
72678292,37250.8809055141
72678293,43217.213341348
72678294,43217.213341348
72678296,31030.9408317857
72678297,43217.213341348
72678300,43217.213341348
72678341,35304.2329161465
72678351,49486.6163867774
72678353,39961.1018200683
72678357,26198.0085892715
72678365,43217.213341348
72678368,43217.213341348
72678375,26198.0085892715
72678377,43217.213341348
72678378,43217.213341348
72678379,28303.6576428205
72678380,28303.6576428205
72678390,33678.2956124756
72678391,34115.9279317183
72689260,29066.8640282877
72678406,40385.3309771477
72678412,49486.6163867774
72678425,43217.213341348
72690101,43217.213341348
72689279,35304.2329161465
72678437,34115.9279317183
72678443,43217.213341348
72678444,43217.213341348
72678447,43217.213341348
72678458,43217.213341348
72678459,35304.2329161465
72678461,43217.213341348
72678473,43217.213341348
72678496,39947.698657905
72678498,39961.1018200683
72689323,43217.213341348
72678507,43217.213341348
72678511,35304.2329161465
72678513,26198.0085892715
72678515,43217.213341348
72678516,31030.9408317857
72689332,43217.213341348
72678529,39961.1018200683
72678531,43217.213341348
72678561,43217.213341348
72678567,43217.213341348
72678568,43217.213341348
72678575,31030.9408317857
72678576,31030.9408317857
72678579,43217.213341348
72678582,37250.8809055141
72678583,43217.213341348
72678584,43217.213341348
72689360,37952.3103709227
72678592,43217.213341348
72678598,43217.213341348
72689374,39961.1018200683
72678607,32968.7200234034
72678624,43217.213341348
72678628,43217.213341348
72678638,43217.213341348
72678639,43217.213341348
72678641,33678.2956124756
72678644,43217.213341348
72689407,31682.9073254933
72678647,35304.2329161465
72678652,43217.213341348
72689422,39961.1018200683
72678661,43217.213341348
72678662,43217.213341348
72678666,31030.9408317857
72678676,43217.213341348
72678689,34115.9279317183
72678690,43217.213341348
72678706,43217.213341348
72678709,35304.2329161465
72678710,43217.213341348
72689468,29066.8640282877
72678722,31030.9408317857
72678723,33678.2956124756
72678725,43217.213341348
72678728,43217.213341348
72678729,43217.213341348
72678732,43217.213341348
72678734,25290.5816131757
72678752,43217.213341348
72678771,34115.9279317183
72678775,31030.9408317857
72678791,43217.213341348
72689496,43217.213341348
72678799,43217.213341348
72689514,43217.213341348
72678817,43217.213341348
72678825,37396.5225853214
72678848,43217.213341348
72678880,35304.2329161465
72678881,35304.2329161465
72678891,32968.7200234034
72678895,31682.9073254933
72678899,43217.213341348
72678900,43217.213341348
72689551,35304.2329161465
72678911,35304.2329161465
72678918,43217.213341348
72678928,43217.213341348
72678933,31030.9408317857
72689576,43217.213341348
72678949,43217.213341348
72678956,34115.9279317183
72678959,25290.5816131757
72678974,43217.213341348
72678975,32968.7200234034
72678976,31030.9408317857
72689607,43217.213341348
72678995,39961.1018200683
72679002,43217.213341348
72679010,43217.213341348
72679018,29066.8640282877
72679019,43217.213341348
72679032,43217.213341348
72679033,35304.2329161465
72689658,49486.6163867774
72689662,39961.1018200683
72689664,43217.213341348
72679051,34115.9279317183
72679052,34115.9279317183
72679054,43217.213341348
72679057,31030.9408317857
72679061,43217.213341348
72679070,30861.7166115812
72679090,30861.7166115812
72689691,34115.9279317183
72679115,30861.7166115812
72679123,30861.7166115812
72679128,30861.7166115812
72679163,30861.7166115812
72679164,30861.7166115812
72679183,30861.7166115812
72679211,21385.1906995666
72679213,21385.1906995666
72679217,30861.7166115812
72679263,30861.7166115812
72689726,27596.1924279662
72679281,21385.1906995666
72679284,31030.9408317857
72679287,44820.2013195187
72679290,43217.213341348
72679292,35304.2329161465
72694083,28149.5954958844
72679307,30861.7166115812
72679324,30861.7166115812
72679328,37227.2983651169
72679331,21385.1906995666
72679332,21385.1906995666
72689758,43217.213341348
72689762,31030.9408317857
72679361,43217.213341348
72679385,35304.2329161465
72679388,35304.2329161465
72679406,43217.213341348
72679413,35304.2329161465
72679414,29066.8640282877
72679420,43217.213341348
72679431,31030.9408317857
72679433,43217.213341348
72679435,35304.2329161465
72679437,25290.5816131757
72679444,37396.5225853214
72679449,33678.2956124756
72679453,43217.213341348
72679459,31030.9408317857
72679467,34115.9279317183
72679469,43217.213341348
72679472,43217.213341348
72679474,33678.2956124756
72679475,43217.213341348
72679476,35304.2329161465
72679477,34115.9279317183
72679482,43217.213341348
72679483,31030.9408317857
72679489,31030.9408317857
72679491,31030.9408317857
72679493,39961.1018200683
72679498,31030.9408317857
72679509,35304.2329161465
72679515,34115.9279317183
72679526,43217.213341348
72679528,25290.5816131757
72679529,43217.213341348
72689861,43217.213341348
72679730,37250.8809055141
72679733,34115.9279317183
72679734,39961.1018200683
72679735,34115.9279317183
72689867,34115.9279317183
72679752,27596.1924279662
72679778,34115.9279317183
72679800,31030.9408317857
72689885,43217.213341348
72679811,39961.1018200683
72679814,31030.9408317857
72679815,31030.9408317857
72679827,43217.213341348
72679828,34115.9279317183
72679829,34115.9279317183
72679831,31030.9408317857
72679832,43217.213341348
72679844,31030.9408317857
72679851,32438.3222368365
72679854,31030.9408317857
72679859,43217.213341348
72679877,31030.9408317857
72689945,39961.1018200683
72689947,43217.213341348
72689949,35304.2329161465
72679919,43217.213341348
72679920,25290.5816131757
72679921,31030.9408317857
72679924,34115.9279317183
72694441,32753.6900584599
72689984,43217.213341348
72679947,35304.2329161465
72689995,43217.213341348
72689998,43217.213341348
72679964,43217.213341348
72679969,33678.2956124756
72679971,43217.213341348
72690011,49486.6163867774
72679976,35304.2329161465
72679980,39961.1018200683
72679984,41573.6359615759
72690018,31682.9073254933
72694548,19324.2491773418
72680000,43217.213341348
72690028,43217.213341348
72680003,31030.9408317857
72680024,31030.9408317857
72680038,34115.9279317183
72680048,38720.0224942938
72680059,46230.5048654977
72680060,38720.0224942938
72680063,38720.0224942938
72690060,46230.5048654977
72690064,33865.5954733956
72690065,46230.5048654977
72690070,43217.213341348
72690071,33865.5954733956
72680084,31030.9408317857
72680093,32438.3222368365
72680094,32968.7200234034
72680098,39961.1018200683
72694747,27635.5558993159
72680101,35304.2329161465
72680102,31030.9408317857
72688372,43217.213341348
72690102,25290.5816131757
72690104,31030.9408317857
72690116,34115.9279317183
72694832,40675.8910830545
72690125,39961.1018200683
72680145,26198.0085892715
72690132,32438.3222368365
72680155,39961.1018200683
72690136,43217.213341348
72680159,34115.9279317183
72690148,25290.5816131757
72690155,33865.5954733956
72680178,23408.1415671574
72690161,32438.3222368365
72695070,19324.2491773418
72680198,31030.9408317857
72680210,31030.9408317857
72680219,33865.5954733956
72680222,27596.1924279662
72680223,31030.9408317857
72690200,43217.213341348
72691083,28303.6576428205
72695257,28149.5954958844
72680242,49486.6163867774
72680305,43217.213341348
72680372,46230.5048654977
72695286,15588.0824839372
72695289,37250.8809055141
72690247,43217.213341348
72680697,28303.6576428205
72680704,37783.0861507182
72690255,43217.213341348
72690257,38707.7252822658
72690258,35304.2329161465
72680773,46230.5048654977
72680778,39791.8775998638
72690270,34115.9279317183
72680850,26028.784369067
72680891,46061.2806452932
72680907,46061.2806452932
72680916,46230.5048654977
72680925,46230.5048654977
72681153,32753.6900584599
72681226,32753.6900584599
72681258,32753.6900584599
72681472,32753.6900584599
72681585,32753.6900584599
72681744,32753.6900584599
72681851,32753.6900584599
72681860,32753.6900584599
72682010,32753.6900584599
72682612,32753.6900584599
72682640,32799.4958031989
72682644,32799.4958031989
72682648,27426.9682077617
72682649,27426.9682077617
72682654,27426.9682077617
72682891,27426.9682077617
72682893,27426.9682077617
72682895,33696.3712531911
72682898,27426.9682077617
72682906,33696.3712531911
72682915,27426.9682077617
72682929,27426.9682077617
72683172,32054.7610270085
72683175,32054.7610270085
72683178,24726.9020610876
72683179,32054.7610270085
72683180,38324.1640724379
72683182,38324.1640724379
72683185,38324.1640724379
72683258,27567.5010579548
72683260,34895.3600238757
72683266,34895.3600238757
72683267,34895.3600238757
72683268,34895.3600238757
72683275,41164.7630693051
72683277,34895.3600238757
72683289,34895.3600238757
72683301,34895.3600238757
72683374,37227.2983651169
72683375,37227.2983651169
72683377,37227.2983651169
72683571,32438.3222368365
72683575,38707.7252822658
72683578,32438.3222368365
72683579,32438.3222368365
72683582,38707.7252822658
72683585,38707.7252822658
72683595,32438.3222368365
72683597,32438.3222368365
72690442,34115.9279317183
72688699,39961.1018200683
72690447,25290.5816131757
72690457,28303.6576428205
72690473,34115.9279317183
72690474,34115.9279317183
72695920,40385.3309771477
72690486,23012.6618395381
72690492,31030.9408317857
72690513,29337.9004803126
72690516,33601.8883351498
72690520,26182.401089553
72690534,35304.2329161465
72683871,25716.5748896594
72683887,25716.5748896594
72683893,22843.4376193336
72683895,35135.008695942
72683899,22843.4376193336
72683900,22843.4376193336
72683903,35135.008695942
72683904,35135.008695942
72683905,35135.008695942
72683910,35135.008695942
72683939,22843.4376193336
72683958,35135.008695942
72683959,35135.008695942
72683960,35135.008695942
72683962,35135.008695942
72683964,35135.008695942
72684005,35135.008695942
72684009,35135.008695942
72684011,35135.008695942
72684012,35135.008695942
72684013,35135.008695942
72684058,35135.008695942
72684151,35135.008695942
72684162,35135.008695942
72684163,35135.008695942
72684166,35135.008695942
72684170,35135.008695942
72684172,35135.008695942
72684235,35135.008695942
72684239,35135.008695942
72684241,35135.008695942
72684242,35135.008695942
72684290,35135.008695942
72684301,41404.4117413714
72684308,35135.008695942
72690616,34115.9279317183
72684363,35135.008695942
72690624,34115.9279317183
72684408,35135.008695942
72684410,35135.008695942
72684411,35135.008695942
72684415,35135.008695942
72696373,13768.8783568741
72684421,35135.008695942
72684422,35135.008695942
72684426,35135.008695942
72684427,35135.008695942
72684434,35135.008695942
72684435,35135.008695942
72684436,35135.008695942
72684437,35135.008695942
72684438,35135.008695942
72684441,35135.008695942
72684446,35135.008695942
72684449,41404.4117413714
72684451,35135.008695942
72690661,43217.213341348
72684455,35135.008695942
72684460,35135.008695942
72684463,35135.008695942
72690667,26198.0085892715
72684468,35135.008695942
72684469,35135.008695942
72696559,13768.8783568741
72696560,13768.8783568741
72684476,35135.008695942
72690690,29677.5446125868
72684487,22843.4376193336
72696601,13768.8783568741
72684509,39961.1018200683
72690699,39961.1018200683
72684512,39961.1018200683
72684527,28303.6576428205
72684531,28303.6576428205
72684950,28303.6576428205
72684952,28303.6576428205
72684967,28303.6576428205
72684969,28303.6576428205
72684985,28303.6576428205
72684989,28303.6576428205
72690733,31682.9073254933
72685037,28303.6576428205
72690736,35304.2329161465
72687297,37081.6566853096
72687321,37081.6566853096
72687397,44989.4255397232
72687403,24895.3841757473
72687421,37300.3438772151
72687422,29282.0648849675
72687424,19155.0249571373
72687448,33865.5954733956
72687449,21153.360916775
72687452,33865.5954733956
72687453,24895.3841757473
72687465,27980.3712756799
72690769,39961.1018200683
72687482,33865.5954733956
72687483,37081.6566853096
72690774,43217.213341348
72687490,33825.5451640299
72687494,24895.3841757473
72687514,37081.6566853096
72697010,34115.9279317183
72687530,25547.3506694549
72687537,37081.6566853096
72687545,33865.5954733956
72687553,37081.6566853096
72687561,21153.360916775
72687567,33865.5954733956
72690797,29066.8640282877
72687571,37081.6566853096
72687572,27980.3712756799
72687594,37081.6566853096
72697067,34115.9279317183
72687598,37081.6566853096
72690821,38720.0224942938
72687626,37081.6566853096
72687632,29168.6762601081
72687708,32584.4658382554
72687713,37081.6566853096
72687743,31260.965929283
72697093,34115.9279317183
72687768,17272.584911119
72687775,25256.6068723345
72690837,28303.6576428205
72687788,32584.4658382554
72687789,33865.5954733956
72687793,37081.6566853096
72687804,37081.6566853096
72687809,33825.5451640299
72687810,14132.7768060069
72690849,38720.0224942938
72687825,33865.5954733956
72687832,27980.3712756799
72687845,37081.6566853096
72687846,24663.7254933313
72690866,35336.2670737171
72687877,37081.6566853096
72687968,32584.4658382554
72687971,37081.6566853096
72690872,49486.6163867774
72687978,33865.5954733956
72697169,34115.9279317183
72688006,33865.5954733956
72690877,27596.1924279662
72690878,32438.3222368365
72688024,24895.3841757473
72688026,24895.3841757473
72690886,31682.9073254933
72688050,33865.5954733956
72688051,33865.5954733956
72690894,28303.6576428205
72690895,29066.8640282877
72697204,34115.9279317183
72688079,24895.3841757473
72688082,24895.3841757473
72690904,34573.0606882499
72688094,33865.5954733956
72688099,33865.5954733956
72690916,32438.3222368365
72690917,35304.2329161465
72688114,33825.5451640299
72690919,33601.8883351498
72688140,33825.5451640299
72688145,37081.6566853096
72688148,37081.6566853096
72690930,32129.1956816373
72690931,23408.1415671574
72688164,37081.6566853096
72688167,27466.3316791114
72688174,33865.5954733956
72688177,33865.5954733956
72688258,26182.401089553
72690945,26182.401089553
